File,LineNumber,src
hbase-server/src/test/java/org/apache/hadoop/hbase/HBaseTestingUtility.java,659,"    conf.setIfUnset(""hbase.master.wait.on.regionservers.mintostart"", count);"
hbase-server/src/test/java/org/apache/hadoop/hbase/HBaseTestingUtility.java,660,"    conf.setIfUnset(""hbase.master.wait.on.regionservers.maxtostart"", count);"
hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/TestRSKilledWhenMasterInitializing.java,72,    Configuration conf = TESTUTIL.getConfiguration();
hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/TestRSKilledWhenMasterInitializing.java,73,"    conf.setClass(HConstants.MASTER_IMPL, TestingMaster.class, HMaster.class);"
hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/TestRSKilledWhenMasterInitializing.java,74,"    conf.setInt(""hbase.master.wait.on.regionservers.mintostart"", 3);"
hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/TestRSKilledWhenMasterInitializing.java,75,"    conf.setInt(""hbase.master.wait.on.regionservers.maxtostart"", 4);"
hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/TestRSKilledWhenMasterInitializing.java,76,
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/ReplicationSourceManager.java,84,  private final List<String> otherRegionServers;
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/ReplicationSourceManager.java,125,    List<String> otherRSs =
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/ReplicationSourceManager.java,126,        this.zkHelper.getRegisteredRegionServers();
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/ReplicationSourceManager.java,130,    this.otherRegionServers = otherRSs == null ? new ArrayList<String>() : otherRSs;
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/ReplicationSourceManager.java,420,      refreshRegionServersList(path);
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/ReplicationSourceManager.java,431,      boolean cont = refreshRegionServersList(path);
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/ReplicationSourceManager.java,447,      refreshRegionServersList(path);
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/ReplicationSourceManager.java,450,    private boolean refreshRegionServersList(String path) {
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/ReplicationSourceManager.java,454,      List<String> newRsList = (zkHelper.getRegisteredRegionServers());
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/ReplicationSourceManager.java,455,      if (newRsList == null) {
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/ReplicationSourceManager.java,456,        return false;
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/ReplicationSourceManager.java,457,      } else {
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/ReplicationSourceManager.java,458,        synchronized (otherRegionServers) {
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/ReplicationSourceManager.java,459,          otherRegionServers.clear();
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/ReplicationSourceManager.java,460,          otherRegionServers.addAll(newRsList);
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/ReplicationSourceManager.java,461,        }
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/ReplicationSourceManager.java,462,      }
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/ReplicationSourceManager.java,463,      return true;
hbase-server/src/test/java/org/apache/hadoop/hbase/TestZooKeeper.java,205,  @Test
hbase-server/src/test/java/org/apache/hadoop/hbase/TestZooKeeper.java,356,"        ""testMasterAddressManagerFromZK"","
hbase-server/src/test/java/org/apache/hadoop/hbase/TestZooKeeper.java,357,        null);
hbase-server/src/test/java/org/apache/hadoop/hbase/TestZooKeeper.java,360,"    zk.setACL(""/"", ZooDefs.Ids.CREATOR_ALL_ACL, -1);"
hbase-server/src/test/java/org/apache/hadoop/hbase/TestZooKeeper.java,361,"    zk.create(aclZnode, null, ZooDefs.Ids.CREATOR_ALL_ACL, CreateMode.PERSISTENT);"
hbase-server/src/test/java/org/apache/hadoop/hbase/TestZooKeeper.java,362,    zk.close();
hbase-server/src/test/java/org/apache/hadoop/hbase/PerformanceEvaluation.java,647,"    TextOutputFormat.setOutputPath(job, new Path(inputDir,""outputs""));"
hbase-server/src/test/java/org/apache/hadoop/hbase/PerformanceEvaluation.java,666,    FileSystem fs = FileSystem.get(c);
hbase-server/src/test/java/org/apache/hadoop/hbase/PerformanceEvaluation.java,667,    if (!fs.exists(PERF_EVAL_DIR)) {
hbase-server/src/test/java/org/apache/hadoop/hbase/PerformanceEvaluation.java,668,      fs.mkdirs(PERF_EVAL_DIR);
hbase-server/src/test/java/org/apache/hadoop/hbase/PerformanceEvaluation.java,669,    }
hbase-server/src/test/java/org/apache/hadoop/hbase/PerformanceEvaluation.java,671,"    Path subdir = new Path(PERF_EVAL_DIR, formatter.format(new Date()));"
hbase-server/src/test/java/org/apache/hadoop/hbase/PerformanceEvaluation.java,672,    fs.mkdirs(subdir);
hbase-server/src/test/java/org/apache/hadoop/hbase/PerformanceEvaluation.java,673,"    Path inputFile = new Path(subdir, ""input.txt"");"
hbase-server/src/test/java/org/apache/hadoop/hbase/PerformanceEvaluation.java,698,    return subdir;
hbase-server/src/main/java/org/apache/hadoop/hbase/filter/FilterList.java,77,    this.filters = rowFilters;
hbase-server/src/main/java/org/apache/hadoop/hbase/filter/FilterList.java,86,    this.filters = Arrays.asList(rowFilters);
hbase-server/src/main/java/org/apache/hadoop/hbase/filter/FilterList.java,105,    this.filters = rowFilters;
hbase-server/src/main/java/org/apache/hadoop/hbase/filter/FilterList.java,116,    this.filters = Arrays.asList(rowFilters);
hbase-server/src/main/java/org/apache/hadoop/hbase/util/HBaseFsck.java,3099,"    System.err.println(""   -repairHoles      Shortcut for -fixAssignments -fixMeta -fixHdfsHoles -fixHdfsOrphans"");"
hbase-server/src/main/java/org/apache/hadoop/hbase/filter/SkipFilter.java,43," * scan.setFilter(new SkipFilter(new ValueFilter(CompareOp.EQUAL,"
hbase-server/src/main/java/org/apache/hadoop/hbase/filter/SkipFilter.java,46, * Any row which contained a column whose value was 0 will be filtered out.
hbase-server/src/main/java/org/apache/hadoop/hbase/util/hbck/OfflineMetaRepair.java,46,  private static final Log LOG = LogFactory.getLog(HBaseFsck.class.getName());
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/Store.java,567,    if (!srcFs.equals(fs)) {
hbase-server/src/test/java/org/apache/hadoop/hbase/HBaseTestingUtility.java,1655,"      assertTrue(""Timed out waiting for table "" + Bytes.toStringBinary(table),"
hbase-server/src/test/java/org/apache/hadoop/hbase/HBaseTestingUtility.java,1656,          System.currentTimeMillis() - startWait < timeoutMillis);
hbase-server/src/test/java/org/apache/hadoop/hbase/coprocessor/TestClassLoading.java,243,"    TEST_UTIL.waitTableAvailable(htd.getName(), 5000);"
hbase-server/src/test/java/org/apache/hadoop/hbase/coprocessor/TestClassLoading.java,286,"    TEST_UTIL.waitTableAvailable(htd.getName(), 5000);"
hbase-server/src/test/java/org/apache/hadoop/hbase/coprocessor/TestClassLoading.java,312,"    TEST_UTIL.waitTableAvailable(htd.getName(), 5000);"
hbase-server/src/test/java/org/apache/hadoop/hbase/coprocessor/TestClassLoading.java,380,"    TEST_UTIL.waitTableAvailable(htd.getName(), 5000);"
hbase-server/src/test/java/org/apache/hadoop/hbase/coprocessor/TestClassLoading.java,485,"    TEST_UTIL.waitTableAvailable(htd.getName(), 5000);"
hbase-server/src/test/java/org/apache/hadoop/hbase/coprocessor/TestClassLoading.java,557,"    TEST_UTIL.waitTableAvailable(userTD1.getName(), 5000);"
hbase-server/src/test/java/org/apache/hadoop/hbase/coprocessor/TestClassLoading.java,576,"    TEST_UTIL.waitTableAvailable(htd2.getName(), 5000);"
hbase-server/src/main/java/org/apache/hadoop/hbase/thrift/ThriftServerRunner.java,205,      if (numChosen != 1) {
hbase-server/src/main/java/org/apache/hadoop/hbase/thrift/ThriftServerRunner.java,207,"            Arrays.toString(values()) + "" has to be specified"");"
hbase-server/src/main/java/org/apache/hadoop/hbase/thrift/ThriftServerRunner.java,209,"      LOG.info(""Setting thrift server to "" + chosenType.option);"
hbase-server/src/main/java/org/apache/hadoop/hbase/client/HTable.java,1328,"    final Map<byte[],R> results = new TreeMap<byte[],R>("
hbase-server/src/main/java/org/apache/hadoop/hbase/client/HTable.java,1329,        Bytes.BYTES_COMPARATOR);
hbase-server/src/main/java/org/apache/hadoop/hbase/master/CatalogJanitor.java,156,      HashSet<HRegionInfo> parentNotCleaned = new HashSet<HRegionInfo>(); //regions whose parents are still around
hbase-server/src/main/java/org/apache/hadoop/hbase/master/CatalogJanitor.java,158,"        if (!parentNotCleaned.contains(e.getKey()) && cleanParent(e.getKey(), e.getValue())) {"
hbase-server/src/main/java/org/apache/hadoop/hbase/master/CatalogJanitor.java,161,"          // We could not clean the parent, so it's daughters should not be cleaned either (HBASE-6160)"
hbase-server/src/main/java/org/apache/hadoop/hbase/master/CatalogJanitor.java,162,"          parentNotCleaned.add(getDaughterRegionInfo(e.getValue(), HConstants.SPLITA_QUALIFIER));"
hbase-server/src/main/java/org/apache/hadoop/hbase/master/CatalogJanitor.java,163,"          parentNotCleaned.add(getDaughterRegionInfo(e.getValue(), HConstants.SPLITB_QUALIFIER));"
hbase-server/src/main/java/org/apache/hadoop/hbase/zookeeper/ZKTable.java,354,   * Sets the ENABLED state in the cache and deletes the zookeeper node. Fails
hbase-server/src/main/java/org/apache/hadoop/hbase/zookeeper/ZKTable.java,355,   * silently if the node is not in enabled in zookeeper
hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/ClientCache.java,35," * look at {@link HBaseClient#HBaseClient(Class, Configuration, SocketFactory)}"
hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/ClientCache.java,55,"  protected synchronized HBaseClient getClient(Configuration conf,"
hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/ClientCache.java,56,      SocketFactory factory) {
hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/ClientCache.java,60,"      client = new HBaseClient(conf, factory);"
hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/HBaseClient.java,266,    public Connection(ConnectionId remoteId) throws IOException {
hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/HBaseClient.java,362,     * a listener; synchronized.
hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/HBaseClient.java,363,     * Returns false if called during shutdown.
hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/HBaseClient.java,365,     * @return true if the call was added.
hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/HBaseClient.java,367,    protected synchronized boolean addCall(Call call) {
hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/HBaseClient.java,368,      if (shouldCloseConnection.get())
hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/HBaseClient.java,369,        return false;
hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/HBaseClient.java,370,"      calls.put(call.id, call);"
hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/HBaseClient.java,371,      notify();
hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/HBaseClient.java,372,      return true;
hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/HBaseClient.java,701,            if (authMethod == AuthMethod.KERBEROS) {;
hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/HBaseClient.java,1040,   * @param valueClass value class
hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/HBaseClient.java,1300,    do {
hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/HBaseClient.java,1301,      synchronized (connections) {
hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/HBaseClient.java,1302,        connection = connections.get(remoteId);
hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/HBaseClient.java,1303,        if (connection == null) {
hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/HBaseClient.java,1304,          connection = new Connection(remoteId);
hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/HBaseClient.java,1305,"          connections.put(remoteId, connection);"
hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/HBaseClient.java,1306,        }
hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/HBaseClient.java,1308,    } while (!connection.addCall(call));
hbase-server/src/main/java/org/apache/hadoop/hbase/util/EnvironmentEdgeManager.java,53,  static void reset() {
hbase-server/src/main/java/org/apache/hadoop/hbase/util/EnvironmentEdgeManager.java,63,  static void injectEdge(EnvironmentEdge edge) {
hbase-server/src/main/java/org/apache/hadoop/hbase/client/RetriesExhaustedWithDetailsException.java,132,      if (t instanceof NoSuchColumnFamilyException) {
hbase-server/src/main/java/org/apache/hadoop/hbase/metrics/MetricsMBeanBase.java,78,      if (metric instanceof MetricsRate || metric instanceof MetricsString) {
hbase-server/src/main/java/org/apache/hadoop/hbase/io/HalfStoreFileReader.java,146,"          if (getComparator().compare(key, offset, length, splitkey, 0,"
hbase-server/src/main/java/org/apache/hadoop/hbase/io/HalfStoreFileReader.java,147,              splitkey.length) < 0) {
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HStore.java,1714,"    HFileScanner scanner = r.getHFileReader().getScanner(true, true, false);"
hbase-server/src/main/java/org/apache/hadoop/hbase/io/HalfStoreFileReader.java,57,
hbase-server/src/main/java/org/apache/hadoop/hbase/io/HalfStoreFileReader.java,58,  private byte[] firstKey = null;
hbase-server/src/main/java/org/apache/hadoop/hbase/io/HalfStoreFileReader.java,59,
hbase-server/src/main/java/org/apache/hadoop/hbase/io/HalfStoreFileReader.java,60,  private boolean firstKeySeeked = false;
hbase-server/src/main/java/org/apache/hadoop/hbase/io/HalfStoreFileReader.java,150,          byte[] fk = getFirstKey();
hbase-server/src/main/java/org/apache/hadoop/hbase/io/HalfStoreFileReader.java,151,          // This will be null when the file is empty in which we can not seekBefore to any key
hbase-server/src/main/java/org/apache/hadoop/hbase/io/HalfStoreFileReader.java,152,          if (fk == null) return false;
hbase-server/src/main/java/org/apache/hadoop/hbase/io/HalfStoreFileReader.java,153,"          if (getComparator().compare(key, offset, length, fk, 0,"
hbase-server/src/main/java/org/apache/hadoop/hbase/io/HalfStoreFileReader.java,154,              fk.length) <= 0) {
hbase-server/src/main/java/org/apache/hadoop/hbase/io/HalfStoreFileReader.java,283,
hbase-server/src/main/java/org/apache/hadoop/hbase/io/HalfStoreFileReader.java,284,  @Override
hbase-server/src/main/java/org/apache/hadoop/hbase/io/HalfStoreFileReader.java,285,  public byte[] getFirstKey() {
hbase-server/src/main/java/org/apache/hadoop/hbase/io/HalfStoreFileReader.java,286,    if (!firstKeySeeked) {
hbase-server/src/main/java/org/apache/hadoop/hbase/io/HalfStoreFileReader.java,287,"      HFileScanner scanner = getScanner(true, true, false);"
hbase-server/src/main/java/org/apache/hadoop/hbase/io/HalfStoreFileReader.java,288,      try {
hbase-server/src/main/java/org/apache/hadoop/hbase/io/HalfStoreFileReader.java,289,        if (scanner.seekTo()) {
hbase-server/src/main/java/org/apache/hadoop/hbase/io/HalfStoreFileReader.java,290,          this.firstKey = Bytes.toBytes(scanner.getKey());
hbase-server/src/main/java/org/apache/hadoop/hbase/io/HalfStoreFileReader.java,291,        }
hbase-server/src/main/java/org/apache/hadoop/hbase/io/HalfStoreFileReader.java,292,        firstKeySeeked = true;
hbase-server/src/main/java/org/apache/hadoop/hbase/io/HalfStoreFileReader.java,293,      } catch (IOException e) {
hbase-server/src/main/java/org/apache/hadoop/hbase/io/HalfStoreFileReader.java,294,"        LOG.warn(""Failed seekTo first KV in the file"", e);"
hbase-server/src/main/java/org/apache/hadoop/hbase/io/HalfStoreFileReader.java,295,      }
hbase-server/src/main/java/org/apache/hadoop/hbase/io/HalfStoreFileReader.java,296,    }
hbase-server/src/main/java/org/apache/hadoop/hbase/io/HalfStoreFileReader.java,297,    return this.firstKey;
hbase-server/src/main/java/org/apache/hadoop/hbase/io/HalfStoreFileReader.java,298,  }
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HStore.java,1701,    if (fk == null) return;
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HStore.java,1715,"    HFileScanner scanner = r.getScanner(true, true, false);"
hbase-server/src/test/java/org/apache/hadoop/hbase/io/TestHalfStoreFileReader.java,198,      // Try to seek before the splitKey in the top file
hbase-server/src/test/java/org/apache/hadoop/hbase/io/TestHalfStoreFileReader.java,199,"      foundKeyValue = doTestOfSeekBefore(p, fs, top, midKV, cacheConf);"
hbase-server/src/test/java/org/apache/hadoop/hbase/io/TestHalfStoreFileReader.java,200,      assertNull(foundKeyValue);
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java,2298,      if (walEdit.size() > 0 &&
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java,2299,          (this.regionInfo.isMetaRegion() ||
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java,2300,           !this.htableDescriptor.isDeferredLogFlush())) {
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java,2301,        this.log.sync(txid);
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java,4501,          if (txid != 0 &&
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java,4502,              (this.regionInfo.isMetaRegion() ||
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java,4503,               !this.htableDescriptor.isDeferredLogFlush())) {
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java,4504,            this.log.sync(txid);
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java,4753,        this.log.sync(txid); // sync the transaction log outside the rowlock
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java,4881,        this.log.sync(txid); // sync the transaction log outside the rowlock
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java,4979,        this.log.sync(txid); // sync the transaction log outside the rowlock
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/wal/HLog.java,1196,   * This thread is responsible to call syncFs and buffer up the writers while
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/wal/HLog.java,1197,   * it happens.
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/wal/HLog.java,1199,   class LogSyncer extends HasThread {
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/ReplicationZookeeper.java,256,      if (ke instanceof ConnectionLossException
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/ReplicationZookeeper.java,257,          || ke instanceof SessionExpiredException) {
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/ReplicationZookeeper.java,258,        LOG.warn(
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/ReplicationZookeeper.java,259,"            ""Lost the ZooKeeper connection for peer "" + peer.getClusterKey(),"
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/ReplicationZookeeper.java,260,            ke);
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/ReplicationZookeeper.java,261,        try {
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/ReplicationZookeeper.java,262,          peer.reloadZkWatcher();
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/ReplicationZookeeper.java,263,        } catch(IOException io) {
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/ReplicationZookeeper.java,264,          LOG.warn(
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/ReplicationZookeeper.java,265,"              ""Creation of ZookeeperWatcher failed for peer """
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/ReplicationZookeeper.java,266,"                  + peer.getClusterKey(), io);"
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/ReplicationZookeeper.java,267,        }
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/ReplicationZookeeper.java,268,      }
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/ReplicationSource.java,192,      this.clusterId = UUID.fromString(ZKClusterId.readClusterIdZNode(zkHelper
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/ReplicationSource.java,193,          .getZookeeperWatcher()));
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/ReplicationSource.java,254,    try {
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/ReplicationSource.java,255,      this.peerClusterId = UUID.fromString(ZKClusterId
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/ReplicationSource.java,256,          .readClusterIdZNode(zkHelper.getPeerClusters().get(peerId).getZkw()));
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/ReplicationSource.java,257,    } catch (KeeperException ke) {
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/ReplicationSource.java,258,"      this.terminate(""Could not read peer's cluster id"", ke);"
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/ReplicationSource.java,273,    int sleepMultiplier = 1;
hbase-server/src/main/java/org/apache/hadoop/hbase/util/FSTableDescriptors.java,166,"    HTableDescriptor htd = getTableDescriptor(this.fs, this.rootdir, tablename);"
hbase-server/src/main/java/org/apache/hadoop/hbase/util/FSTableDescriptors.java,261,"  private static FileStatus getTableInfoPath(final FileSystem fs,"
hbase-server/src/main/java/org/apache/hadoop/hbase/util/FSTableDescriptors.java,378,"     return getTableDescriptor(fs, hbaseRootDir, Bytes.toString(tableName));"
hbase-server/src/main/java/org/apache/hadoop/hbase/util/FSTableDescriptors.java,382,"      Path hbaseRootDir, String tableName) {"
hbase-server/src/main/java/org/apache/hadoop/hbase/util/FSTableDescriptors.java,384,    try {
hbase-server/src/main/java/org/apache/hadoop/hbase/util/FSTableDescriptors.java,385,"      htd = getTableDescriptor(fs, FSUtils.getTablePath(hbaseRootDir, tableName));"
hbase-server/src/main/java/org/apache/hadoop/hbase/util/FSTableDescriptors.java,386,    } catch (NullPointerException e) {
hbase-server/src/main/java/org/apache/hadoop/hbase/util/FSTableDescriptors.java,387,"      LOG.debug(""Exception during readTableDecriptor. Current table name = "" +"
hbase-server/src/main/java/org/apache/hadoop/hbase/util/FSTableDescriptors.java,388,"        tableName , e);"
hbase-server/src/main/java/org/apache/hadoop/hbase/util/FSTableDescriptors.java,389,    } catch (IOException ioe) {
hbase-server/src/main/java/org/apache/hadoop/hbase/util/FSTableDescriptors.java,390,"      LOG.debug(""Exception during readTableDecriptor. Current table name = "" +"
hbase-server/src/main/java/org/apache/hadoop/hbase/util/FSTableDescriptors.java,391,"        tableName , ioe);"
hbase-server/src/main/java/org/apache/hadoop/hbase/util/FSTableDescriptors.java,400,    if (status == null) return null;
hbase-server/src/main/java/org/apache/hadoop/hbase/util/HBaseFsck.java,715,"          LOG.error(""Unable to read .tableinfo from "" + hbaseRoot, ioe);"
hbase-server/src/main/java/org/apache/hadoop/hbase/util/HBaseFsck.java,716,          throw ioe;
hbase-server/src/main/java/org/apache/hadoop/hbase/util/HBaseFsck.java,2643,"      ORPHAN_HDFS_REGION, LINGERING_SPLIT_PARENT"
hbase-server/src/main/java/org/apache/hadoop/hbase/io/HalfStoreFileReader.java,145,"          if (getComparator().compare(key, offset, length, splitkey, 0,"
hbase-server/src/main/java/org/apache/hadoop/hbase/io/HalfStoreFileReader.java,146,              splitkey.length) < 0) {
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HStore.java,1714,"    HFileScanner scanner = r.getHFileReader().getScanner(true, true, false);"
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java,2158,        } catch (DoNotRetryIOException dnrioe) {
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java,2159,"          LOG.warn(""No such column family in batch mutation"", dnrioe);"
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java,2161,"              OperationStatusCode.SANITY_CHECK_FAILURE, dnrioe.getMessage());"
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java,2734,      long now) throws DoNotRetryIOException {
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java,2743,"          throw new DoNotRetryIOException(""Timestamp for KV out of range """
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java,3925,        if (codes[i].getOperationStatusCode() != OperationStatusCode.SUCCESS) {
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java,3926,          result = ResponseConverter.buildActionResult(
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java,3927,            new DoNotRetryIOException(codes[i].getExceptionMsg()));
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java,3928,"          builder.setResult(i, result);"
hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/TestHRegion.java,578,      } catch (DoNotRetryIOException e) {
hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/TestHRegion.java,619,        assertEquals((i == 5) ? OperationStatusCode.SANITY_CHECK_FAILURE :
hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/TestHRegion.java,657,        assertEquals((i == 5) ? OperationStatusCode.SANITY_CHECK_FAILURE :
hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/TestHRegion.java,674,        assertEquals((i == 5) ? OperationStatusCode.SANITY_CHECK_FAILURE :
hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/TestHRegion.java,1247,      } catch (DoNotRetryIOException ioe) {
hbase-server/src/main/java/org/apache/hadoop/hbase/rest/model/ScannerModel.java,694,    builder.setBatch(batch);
examples/thrift/DemoClient.java,175,"        mutations.add(new Mutation(false, ByteBuffer.wrap(bytes(""entry:foo"")), ByteBuffer.wrap(invalid)));"
examples/thrift/DemoClient.java,176,"        client.mutateRow(ByteBuffer.wrap(t), ByteBuffer.wrap(bytes(""foo"")), mutations);"
examples/thrift/DemoClient.java,180,"        mutations.add(new Mutation(false, ByteBuffer.wrap(bytes(""entry:"")), ByteBuffer.wrap(bytes(""""))));"
examples/thrift/DemoClient.java,181,"        client.mutateRow(ByteBuffer.wrap(t), ByteBuffer.wrap(bytes("""")), mutations);"
examples/thrift/DemoClient.java,185,"        mutations.add(new Mutation(false, ByteBuffer.wrap(bytes(""entry:foo"")), ByteBuffer.wrap(valid)));"
examples/thrift/DemoClient.java,186,"        client.mutateRow(ByteBuffer.wrap(t), ByteBuffer.wrap(valid), mutations);"
examples/thrift/DemoClient.java,192,"        mutations.add(new Mutation(false, ByteBuffer.wrap(bytes(""entry:foo"")), ByteBuffer.wrap(invalid)));"
examples/thrift/DemoClient.java,193,"        client.mutateRow(ByteBuffer.wrap(t), ByteBuffer.wrap(invalid), mutations);"
examples/thrift/DemoClient.java,201,"        int scanner = client.scannerOpen(ByteBuffer.wrap(t), ByteBuffer.wrap(bytes("""")), columnNames);"
examples/thrift/DemoClient.java,222,"            mutations.add(new Mutation(false, ByteBuffer.wrap(bytes(""unused:"")), ByteBuffer.wrap(bytes(""DELETE_ME""))));"
examples/thrift/DemoClient.java,223,"            client.mutateRow(ByteBuffer.wrap(t), ByteBuffer.wrap(row), mutations);"
examples/thrift/DemoClient.java,224,"            printRow(client.getRow(ByteBuffer.wrap(t), ByteBuffer.wrap(row)));"
examples/thrift/DemoClient.java,225,"            client.deleteAllRow(ByteBuffer.wrap(t), ByteBuffer.wrap(row));"
examples/thrift/DemoClient.java,228,"            mutations.add(new Mutation(false, ByteBuffer.wrap(bytes(""entry:num"")), ByteBuffer.wrap(bytes(""0""))));"
examples/thrift/DemoClient.java,229,"            mutations.add(new Mutation(false, ByteBuffer.wrap(bytes(""entry:foo"")), ByteBuffer.wrap(bytes(""FOO""))));"
examples/thrift/DemoClient.java,230,"            client.mutateRow(ByteBuffer.wrap(t), ByteBuffer.wrap(row), mutations);"
